less than a month later the screen freezes and eventually shows `` no disc ``	1
dont rely on t mobile rebates	1
it has lots of features such as the calendar which works like my outlook calendar	0
i also did n 't like the way it displayed information way down into the screen when you are in zoom mode	1
the pc sync feature is superb that comes with nokia pc suite software \( with data cable or infrared port or bluetooth \)	0
overall , the g3 delivers what must be considered the best image quality of any current 4 megapixel digicams , from a detail , tonal balance and color response point of view	0
there isn 't much features on the ipod at all , except games	1
for the zen creative focused on packaging which looked well thought out , well presented and easy to open and put back together	0
but it wouldn 't let me turn the av protection back on and it wouldn 't stop with the alerts	1
and also , since it is teri band and since it uses sim card , you can just use it in europe and many other parts of the world , wherever gsm exists	0
i did n 't think i would find this quality and ease of use for under 1500 i 'm thrilled with my purchase !	0
this unit comes with the usb firewire cable as a standard item now	0
this one has a color display , which i like a lot , being very visual	0
the other pail i used started to smell after 2 weeks of use	1
after attempting to navigate the clumsy touch pad system , i could not get the unit to download my wma files	1
the speed is the same as dali up , where i live we do not have wifi everywhere so this is my version of it until we catch up	0
this way i never have to be ripped off by the carrier for stupid ringtones , i can get whatever i want	0
i upgraded from nis 2003 , and the change in performance has not been noticeable	0
configuring it for a home network was almost impossible	1
the bags attach inside the champ easily and all one has to do is cram the diaper down and flip the handle	0
at 8 ounces it is pretty light but not as light as the ipod	0
the more i work with it , the more i love it !	0
the camera does a great job with exposure and prints made with my professional printer looks great \( not as good as prints from my pro digital camera , but still very good \)	0
right out of the box , i loved it , better features than the ipod , great sound quality and no limitations on what music sources i can use	0
yin to point out they have experience , and so the reliability of the connection you get is among the best	0
we tried it out christmas night and it worked great	0
the battery recharges raul fast and the recharger thingy that comes with is real nice	0
after upgrading the drivers and firmware a few times and e mailing tech support for some setting tips it now works fine	0
kind of bulky and the wheel is awkward , but i can deal with that	1
both the on off switch \( soft start \) and the depth lock are within easy reach of the right hand	0
almost from the beginning , liveupdate would not function	1
diapers can get stuck when turned around if you don 't tightly wrap them first	1
the included earphones are pretty good my advice \?	0
sending the unit to the company of purchase which costs about 90 \) , the ability to record with a built in microphone \( great for recording reminders and meetings \) , very sturdy construction , and not to mention the sound quality is excellent !	0
6 \) the case occludes the display screen when it is closed	1
unfortunately , i sold it exactly a month later	1
creative has put a lot of effort into making this player appeal to those true geeks that search for coolness and functionality in electronic devices	0
unfortunately it can 't play all of the dvd	1
it has great incredibility	0
the ss body is wonderful , feels high quality	0
it doesn 't bog down under load	0
i 'm not overly fond of green but when i used this hitachi m12v it turns out that now i 'm very fond of it	0
bottom line is that at 160 , this is an absolute steal	0
the installation , set up , and operating interfaces are well organized and intuitive and the email spam component works well	0
awesome camera with huge print quality in a tiny package	0
purchased the ad 2600 about a month ago and have had numerous problems with it	1
1 \) the included lens cap is very loose on the camera	1
i 'm giving it 1 star because as compared to other nokia phones , its a 1 , compared to other blunders by other companies \( such a samsung and motorola \) it might be good but if you 're getting a nokia , don 't get this one	1
the phone does not have an mp3 player , fm radio , 200k color screen , megapixel camera , quad band , pda , photo editor	1
the only other problem was that security for the wireless connection	1
the machine is very light and slim and fits nicely into my tv stand	0
another 5 star performance	0
4 the build is just right	0
excellent phone , the phone looks much better than what u see in the pictures	0
very sleek stylish as well as the screen options and visuals it has	0
overall i 'm incredibly impressed with my new zen touch	0
the scroll button seems ok , i have no problems with it	0
loved the slim design	0
it is a fantastic camera and well worth the price	0
i must add to the dismay delight of readers this phone is simply the most groundbreaking phone mankind has ever held	0
all in all , not very good	1
4 \) usb 2 0 means fast data transfers \( 1 song sec ! \)	0
uploading music is quick and easy	0
i took my zen micro with me over the weekend , and was forced to lug my laptop with me on the trip for one reason to keep the zen micro charged	1
the macro works great for medical photographs and the auto mode is terrific for point and shoot	0
radio quality weak reception	1
among its weak points is the mmc slot location and a bit vague design	1
this is the best phone i have seen	0
it has a 3x optical zoom , which is average for these cameras	1
we have never had any problems with anything like loose wipes getting stuck \( we always wrap them in the dirty diaper \)	0
update the finish is more `` mirror `` than silver and i like it !	0
mine installed no problem \( but i did uninstall my norton anti virus 2002 personal firewall 2002 first \)	0
the day finally arrived when i was sure i 'd leave sprint	1
the first one would n 't work from the start	1
all in all it hasn 't been a bad product	0
although i disabled norton antispam , it is still there	1
i am an it professional and have used norton for years , but this product is a complete and utter dud	1
2 it can be operated with one hand leaving a hand on your baby on the changing table	0
if compact size is your highest priority in a 2 megapixel camera , the canon powershot s100 digital elph is a standout choice and aptly named for its diminutive design	0
naturally i did quite a bit of review before purchasing \( i recommend www no madness net \) , and price wise zens are unbeatable	0
it 's easy to install the security on this product but linksys doesn 't do a good job of explaining why its important	0
this phone has the best battery , it lasts longer then my old 3210	0
the speed control is well designed and it works perfectly	0
navigating through the menus is super easy , especially if you have owned a previous model nokia phone	0
creative has been making computer sound equipment for decades and with the zen micro it finally has something with enough quality and , yes , charm to win a nice size of the digital player pie	0
unfortunately , the player would not read any of my region one dvds even though they were not damaged in any way	1
there 's even an equalizer \( under `` settings `` \) that allows you to adjust the sound for acoustic , bass booster , bass reducer , classical , dance , `` deep `` , and electronic	0
and so far have not had any problems with dvds not being able to play	0
still , at least from my perspective , a great camera for the money , and i 'm a happy camper !	0
the zoom goes up and down in magnification , which is nice , but there is always a display of the zoom size about one quarter of the way down from the top of the screen that interferes with viewing at most settings	1
the buttons are easy to use , and its easy to navigate	0
2 \) the player user interface \( ui \) is intuitive to use , and allows easy navigation of a large or small collection	0
you can see the lens barrel in the view finder	1
i never get dropped calls	0
its steel backing picks up fingerprints and scratches easily , not great from a cosmetic standpoint	1
the clarity is unbelievable , which means you can cram almost the full 2 , 5 !	0
second , the menu system and controls are poorly designed	1
overall an excellent phone	0
i find that if you remove the springs it is much easier to adjust and will not stick much	1
if you have no previous version of nortron security on your system , or nortron antivirus , the installation will go fine , otherwise dig in and in to do a major registery clean up ! the old programs will leave a trace that will mess up the new installation , even if you uninstalled the old programs perfectly	1
some more manual control would have been nice	1
size extremely small and convenient will fit in your pocket and not bother you	0
they made the other end of the camera flat so you can put the camera upright on a flat surface if you don 't like to take the usual horizontal pictures using the self timer	0
now that i own it , however , i can 't imagine being without it !	0
and i can 't warn you enough to stay away from norton ! !	1
i love the bluetooth easy to use with a wireless abra headset	0
basic usage is easy , but the remote has a lot of buttons that i have n 't used	0
picture quality in outdoor settings is indistinguishable from 35mm	0
its not a perfect system but its a very good one	0
not playing some dvds and then finally after less than 60 days , it just would not recognize anything i pop in it	1
all in all this a great player that blows the i pod away , with easy to use and understand features , software that is simple to understand and use , and a great sound \( which is all that matters in a mp3 player \)	0
it is great sounding , even with the supplied earbuds	0
for looks , well ipod is head and shoulders better , both the iriver and creative zen look positively ugly when next to a gleaming ipod	0
the `` scene `` mode works well for the remainder of shots that are not going to be in a `` regular `` setting	0
the controls and the menus are clearly displayed and easily fathomed	0
i have trashed this product on other opinion sites based on this major flaw alone	1
after two weeks the picture kept freezing	1
\) can 't be left in the car it immediately shuts down with an overheating error if left in a hot car for too long	1
now there is one more complaint i have about the g3 and that is the software that comes with it for processing raw images \( i only shoot in raw image mode and the first thing i did was replace the 32 mbyte cf with a 512 mbyte cf , which gives me 130 raw images , as opposed to 7 !	1
all at the same time , and all without a hitch	0
what a disappointment !	1
new cds almost always began skipping after a few plays	1
the two biggest things is the excellent working speakerphone `` unlike the nokia 3650 `` and the superb reception nokia is known for in the gsm phones they make	0
the touch pad is over sensitive , and is adjustable to only slightly oversensitive	1
this wonderfully small digital camera produces fantastically good pictures printed on any decent photo quality printer \( with photo quality paper \)	0
better for the zen micro is outlook compatibility	0
the 6600 \( t mobile \) is the true 'world phone ' in that it has the mhz to operate around the globe , including new zealand and australia \( 900 \) whereas the 6620 \( available from singular \) replaces it w 800mhz \( some refer to as 850 \)	0
the same 4mp chip from the 4500 camera , plus a 3x zoom with the ability to expand upon that with extenders , great closeup mode , long lasting rechargable battery , etc etc	0
the camera and video functionality is decent , i can 't see myself wasting my time with it , but some people will	0
i also wanted to switch to broad com hardware \( which the linksys uses \) because my wifi menisci card in my dell laptop with lucien silicon in it used 70 of my 1 2ghz laptop 's cpu when using the wireless at full speed	0
the eax mode that keeps the volume at the same level for any song will come in handy when i take my holiday plane rides	0
the battery lasts very long when playing music , but writing files to the player drains the battery fast , so you need to have it plugged into an outlet when sending files	0
it gives you the most bang for your buck , period	0
the locations of various buttons on one side or the other is somewhat illogical	1
9 3x built in optical zoom is a lot for this price range	0
noiseless , lightweight and oh yeah	0
i bought my zen micro three months ago mainly because i preferred the size and style to the ipod mini	0
in addition , i do not think the battery lasts much more than eight to ten hours , and it can take four hours for a full charge	1
the subscription files are still a little slower to transfer , but it 's only by about 10 or so	1
since batteries do run out on everything , this will also be a big money saver since ipods , rivers , rca , dell , all have built in batteries that need to be replaced by a technician \( apple charges 100 bones for the battery replacement \)	0
sound settings can be adjusted for personal preference	0
best electronic i 've bought since i was born	0
just don 't get drawn into t mobile 's catchy rebate	1
for the price , it 's a very nice dvd player	0
this is truly a clydesdale among the industry 3hp router workhorses	0
the menu options appear one at a time , taking up the whole screen , and one has to scroll down one by one , or have memorized where they are in the menu order , to select them by using the number keypad	1
the reception and sound quality are top notch	0
with accessories , you can make the ipod into a digital recorder , broadcast it remotely through stereo speakers using wireless technology , and play it through your car speakers using either a cd adaptor or fm stereo broadcaster	0
the included earpiece is very comfortable and easy to use	0
most of us just want to plug and play , not spend a year navigating a maze of complicated options like transfering everything on a hard drive to this stupid thing	1
otherwise , i am extremely please with the creative zen micro 5gb mp3 player	0
other than that , the simian series 60 os is great and offers lots of proprietary software that will work on your phone if you 're willing to hunt for it	0
initially these phones were fun to play with some of the cool features like the speaker phone , web browser and of course the built in camera	0
i 've only had this camera for a few days , but it 's been great	0
this camera is truely superb	0
no down time , great signal strength	0
the built in fm radio is excellent for people traveling by public transport	0
and the remote is cheap and ch easy not sure how long it 'll last , but for 50 bucks what the heck !	1
i 've had this for 3 months now , and i am pleased with my decision	0
i left the camera in my car in maine \( not a very hot place \) and the lcd screen cracked !	1
it comes with an adapter to plug into the wall , which i hear is a step up from the other ipods , which require you plug it into a computer to charge it	0
the instructions would benefit from some improvement and it would help if the rp ms of the speed settings were mentioned	1
all in all , its good enough for its price as long as it doesnt break again due to normal use	0
frankly , i think this is one of the niftiest pieces of hardware i 've ever used	0
probably a great phone overall , and perhaps mine just has bugs	0
other than that pictures taken in the dark are not as nice as i 'd like them ,	1
the picture is clear , bright and sharp and the sound is good	0
i tried called apex cu st service , no help	1
i received this little jewel as a gift and i can honestly say absolutely love it	0
the only complaint i have is that the 1 4 `` collet will not sufficiently hold any of my 1 4 `` bits	1
the touchpad is annoying sometimes \( give me the click wheel and pres sable buttons any day \) , but not at all as difficult to get over as other people are saying	1
personally , i may never buy symantect products again	1
i find that it is stable in my hands and its ' weight actually contributes to that stability	0
i 've had this beauty for nearly 2 months now and i truely love it	0
actually using the nomad jukebox is easy and uncomplicated	0
but not good enough for me	1
but for now it appears that this player does n 't play well with itunes	1
i just got an older 866 mhz system with 512 pc 133 ram and it also runs fine on that	0
that 's a rare and valuable feature	0
i 'm staying with sprint , and though i fear that their csr is n 't nearly as good as t mobile 's , the clarity of their reception is exceptional	0
i replaced it with a router raiser and it works much better	1
all i have to say is that i did freeze on me once , but it has n 't done it since	1
you can set the optical zoom before shooting and than while shooting video adjust a digital zoom in and out however due to the cameras light weight camera shake is a problem to contend with	1
even with these shortcomings , i still think it is the best digital camera available under 1200	0
when you look through the viewfinder \( not the lcd \) the bottom left corner of the picture \( about 15 \) is blocked by the lens	1
let the champ win you over !	0
cons breaks easily	1
i am extremely satisfied with this camera	0
using supplied s w , you can transfer all addresses from a different nokia phone into it	0
another thing you should know , the metal on the flip side of the ipod is very tacky , and scratches very easily	1
i have stored 40 audio cds and i still have close to 2 8 gb free	0
first , the sound quality is okay , but \( as at least one other reviewer has mentioned \) the eax can cause audio interference after about 30 minutes	1
i still have over 19gb left , and already have over 200 cd 's on it	0
the ! sound quality is great	0
apparently , t mobile is heavily back logged and can 't keep up with demands	1
they are a royal pain to install , and don 't function properly once finally installed if you can install them at all	1
short warranty \( 3 months , so i got the extended warranty at best buy \) , occasional freeze up \( easily fixed by popping out battery \) , somewhat flimsy navigation wheel	1
yet after ensuring that all the id3 tags are in order \( with the software which is actually not as bad as people make it out \) it actually turns out to be really handy	0
its size makes holding it steady for long a bit of a challenge \( not enough camera body to grip with more than your finger tips \)	1
no line out jack as i said , there is none	1
not a killer problem , but not well done , either	1
00 good though , and the zen does have a few drawbacks	1
i must say , i think this is the coolest camera i 've ever owned !	0
the battery life is very good , i got about 90 minutes with the lcd turned on all the time , the first time around , and i have been using it with the lcd off every now and then , and have yet needed to recharge it	0
camera is a paper weight	0
the sound is great , and the volume is more than satisfactory for commutes and shutting out external noise	0
in a word , `` awesome `` is how i would describe this camera	0
now he res the stuff you should know starting with the good things the screen is really big and the blue light in the back is perfect , fast as hell in music transfer , controls are easy to use after mastering the scroll button , great sound and ive heard many mp3 players , a ton of different equalizer type deals on here	0
i thought it was just the player , but then i started checking the discs to find that the apex 2600 is actually ruining my media	1
flawless	0
i 'm in high school , and this camera is perfect for what i use it for , carrying it around in my pocket so i can take pictures whenever i want to , of my friends and of funny things that happen	0
the build quality feels solid , it does n 't shake or whine while playing discs , and the picture and sound is top notch \( both dots and dd5 1 sound good \)	0
software the software that comes along with it is not very intuitive but once you are used to it , it does the job well	1
however , setting up using the quick start instructions was a breeze	0
i checked out the amazon reviews and i 'm pleased to say mine worked , works , fine right out of the box	0
the g3 had problems focusing in low light and would not take the picture when the shutter was pressed but after the shutter had been released a few seconds	1
small size	0
unfortunately , it does not give you the option of installing \( or installing \) them individually	1
file transfers are fast , nearly a song per second via usb 2 0	0
i really dislike holding a phone to my ear , and i 've found the free speak to be very comfortable and easy to use with this phone	0
about 10 of the time it can 't find the device when i attach it to my pc	1
no skips , and it hasn 't faltered once \( despite your inevitable drop or two	0
so far i have no complaints with this player	0
when i played back a symphony orchestra you would swear that you were seated dead center in front of the orchestra it 's that good !	0
i wash ours out with lysol each time i empty it , and that helps , but when its hot out well , just be prepared	1
headphones suck , i would invest in some cool ones since it has the eax feature	1
so far , the anti spam feature seems to be very good	0
if it weren 't so big i would probably by another since no shop is complete without a handful of routers	1
it is very simple to import via photo 2 and then move them to photoshop	0
this makes for a great phone	0
as for bluetooth , no problems at all	0
i bought the player this week and i like it by far	0
only problem is that is a bit heavy	1
no smell , easy to use with one hand free , and best of all it uses regular tall kitchen garbage bags so you don 't get suckered in to using only the bags made for the pail that are impossible to find !	0
gets stinky after a few months , the seal on the piston doesn 't seal anymore	1
great camera , and for the price you can 't beat it	0
you can manage your profile , change the contrast of backlight , make different type of display , either list or tabbed	0
i tried it again this morning and it said i didn 't have the required `` permissions `` and lacked proper administrator status	1
overall i 'm happy with my toy	0
for the price i don 't think you can beat it	0
try before you buy if at all possible although i am a mac addict now for over a decade and everyone i know has previously bought an ipod , the nomad zen xtra was a far better value and is just as easy to use with regards to both hardware and software interface	0
even after reading some of the instructions , it 's still hard to figure out	1
the interface took a little getting used to	1
i have ice age and it keeps telling me no disc	1
many other reviewers are mentioning that they have had no problems at all i would say that the main problem is that this player is just not made very well	1
the lcd is larger than the previous model , the nx , and has a bright blue backlight which illuminates the screen more successfully than the nx 's green backlight did	0
i had no problem using musicmatch software already on my computer to load songs and albums onto this unit	0
very comfortable camera , easy to use , and the best digital photos you 're going to get at this price	0
it does tend to run quite hot and should be given lots of room for air circulation	1
personally , i am very pleased with the diaper champ	0
there is a clock , and date , which can get helpful	0
it 's such a great camera ! i think it really was worth the investment \)	0
the grain was terrible	1
the touch controls took a little getting used to but now i wouldn 't change it for the scroll wheel	1
i 'd give it 4 5 stars if possible , but since 5 stars would be misleading , i give it 4 stars	0
if you experience problems with installation , you can visit symantec 's website , click the support tab , click the 'home or home office support ' and there is an automated support assistant that can scan the norton program files on your computer and it will tell you what is not working right and how to fix it	1
there is little meaningful difference between the two versions aside from the tedious activation process , and the product is currently rather buggy and has problems running unless cleanly installed on a formatted drive	1
if you don 't mind all the buttons being touch sensitive , i 'd re comment buying it to try out , and also buy an extra 2 year warranty for it \( there are some offered here , for about 15 dollars i think \)	0
in fact , it supports the new wpa encryption standard , which is way better than wep	0
negatives of the player itself you need to do a little work before having full enjoyment of this player	1
cranking the master volume level up past the mark of the bar only leads to distortion and compromised sound quality	1
if you want a sharp looking , fast digital camera and you don 't need or want manual controls , then this is the camera for you !	0
who wants to pay 30 to discuss a defect in a product that just cost 95 \? \( i also bought the back up cd \)	1
saw the hitachi on amazon com with their 25 00 coupon \( at the time \) and could not resist trying it out	0
i use the scented bags and even if i don 't no smell !	0
moreover , apart from the plastic cable cover , the camera has a nice , solid feel about it , and it 's so tiny , i take it with me wherever i go	0
fm radio built in \( howard stern \)	0
looks sleek , compact , has a radio	0
it has a clear blue light that allows you to see everything on the screen easily	0
the one and most major thing that i was disappointed with , in this player , is the battery life	1
there are better cameras but none anywhere near as light and compact	0
this is by far the nicest one , in so many ways	0
it powers up quickly , so you won 't miss that quick shot	0
all in all , this is a great phone	0
i love the rounded edges now , fits so much better in a pocket , jeans or suit	0
only thing i don 't like about it is slow in changing apps , boot up , and sometime it has problem connect thru bluetooth	1
i can only hear the sound but no picture !	1
i forgot , the case does n 't fit	1
and also , it 's priced very afford ably	0
track , name , artist , album and genre is automatically retrieved via internet labeled , and properly categorized into the zen	0
it it is a bit heavy for hand held work , but any router this size will be	1
the software interface supplied was very easy to use but i went ahead and got red chair 's `` notmad `` software because of some advanced features i wanted	0
the keys are close together , and the layout is a bit funky in relation to standard rectangular layout keypads , but it 's not too weird	1
the only downside i have found with this phone is that it is a bit slow to react , meaning when i push the contacts button , it takes a while to load , this is true for almost all the menus and programs on the phone	1
but when we went to use it again , there was sound but no picture	1
i discovered that the camera has a manual mode that gives you total control over exposure , white balance , flash \( red eye , person against bright background , flash on , flash off , flash automatic \)	0
the software was great , as long as you have an administrative user account \( windows xp \)	0
3 it never smelled at all	0
even the `` shorter `` battery life , though , has not impaired my positive experience with the zen micro in any way	1
i was looking for a phone which synced with mac osx using bluetooth , had decent battery life , could check email , had good reception , nice screen size and was durable \( i break often break small gadgets \)	0
also , not liking the gel case	1
after we discovered the problems , we tried to contact apex \( flor 3 months \) , but we never got in touch with them the customer support telephone number is always busy , and they do not answer their web customer support	1
at any rate , if you have been interested in digital photography but the price and confusion have held you back , consider the canon s100 digital elph	0
it 's great to switch to spot metering and actually see it working on the lcd screen	0
the view finder shows crystal clear pictures that will look even better when you get them to the computer	0
it took several days of attempts before things finally `` worked `` again and i have n 't a clue why	1
the software you get with this camera is perfect	0
i have a hard time using other phones with smaller screens ! ! !	0
although , i thought it could 've been designed a bit better	1
with 40gb of storage i have about 7 , 500 songs on the player \( everything music file i have is on there \) with room for about 2 , 500 more	0
i have sent my ad2600 back to apex because it wo n 't play certain disney and other dvd movies \( no disc message \)	1
the setup works awesome , as with any tool i look closely at the individual tool for it 's merits , and not just the company as a whole	0
price and capacity	0
the only disappointment so far has been battery life	1
what disappoints me the most that a software like that is not cheap gets zero support form symantec , if you want support , they 'll charge you a fee !	1
even leaving it on the default setting \( without the eax enhancements \) produces crystal clear playback	0
i was worried that 4 megapixel photos would download more slowly , but there 's no difference in working with the files	0
the edge guide is top quality , easy to install and accurate	0
but , it seems to work so well now , that i do n 't anticipate any problems with it	0
after i had it a couple weeks , it got into a state where it could never find the device , no matter how often i rebooted my pc , reset the device , reloaded drivers , etc , etc creative 's online support was no help at all	1
otherwise , this player is awesome !	0
its fast forward and rewind work much more smoothly and consistently than those of other models i 've had	0
5 \) its focusing system is also very flexible	0
i am quite happy having over 10 gigs of music stored on this baby as well as a few gigs of media files in the data folder	0
9 \) wake up feature that allows you to set up the player to wake up and play selected music at a specified time	0
i would have given this phone 5 stars if it wasn 't for the fact that i would rather use my 3330 to do all the most common things you do with a phone	0
i bought mine in december of 2003 , and have had no real problems with it	0
the phone also sports an image gallery \( with option camera attachment \) , a calendar organizer , alarm clock with snooze , fm radio \( way cool , even if it is just through an ear peice \) , games , java applications and gprs high speed internet connection	0
it still fits in the palm of your hand , and it 's not heavy	0
i just purchased this player and i have to say that i love it	0
i have really enjoyed the camera on this phone	0
although the sound quality is good , it takes more than good sound on a portable mp 3 player to result in a good product	1
diaper champ is great	0
i highly recommend it	0
way to go apple !	0
i could hardly use it without a recharge in 2 days !	1
zen allows you to scroll up and down the song list selected on the player	0
this camera uses a lithium battery , i find lithium batteries to be highly inconvenient because what if you are on vacation , where the nearest place to buy batteries is just a gas station there is no way that you are going to find lithium batteries there	1
4 \) the viewfinder is bordered lcd skying	1
i 've connected the phone with two laptops and a ipa 4155	0
the main issue now is that this new zen micro seems to be the best on the market at least temporarily	0
while the software may not be as easy as i tunes , it is not difficult to use by any stretch	1
they say that they are the best pictures they have ever see from a compact	0
we were able to obtain a norton corporate edition of antivirus only \( no firewall or utilities \) and so far it 's great	0
it is versatile and seems to be one of the best	0
i had a lot of problems setting it up , since the software given along with it is buggy	1
i have had the ipod mini and it performs on the level with my sound card but the micro beats it outright	0
the entire unit was poorly crafted	1
i needed three batteries to keep myself going with the s330 , but the battery in the g3 is a real powerhouse	0
the player usually plays dvd 's , but has occasional problems such as 1 \) not recognizing a dvd 2 \) stopping a particular point in a movie every time we played it 3 \) not being able to access certain special features on a rental dvd	1
we empty ours every day and we have never had an odors from it !	0
i highly recommend this phone	0
3 \) user replaceable battery	0
i 've yet to find the limitation for this hitachi \( my only hitachi tool , by the way \) and quite frankly , i don 't know that i have the muscle to push this machine any harder	0
nikon 4300 , i feel , is the best camera out there for the features and price	0
anything this phone does , it does perfectly	0
everything i wanted ! the apple ipod has become one of the most sought after electronic gadgets and for good reason	0
the keys are laid out normal so there is no guessing	0
creative has excellent music software , a very responsive tech support group \( they are quick on firmware updates , and make them publicly available \) , and usually a good array of accessories	0
very sturdy and strong	0
they said they would refund all the money , but a month later , they tell me now the back up disc is not refundable as its cost is purely handling and shipping 15 to `` handle `` and ship a cd \? and they have been indignant and combative on the phone and in emails	1
1 it uses regular garbage bags instead of brand refills	0
after a recent update , i can no longer open more then 1 browser window	1
the screen is bright , easy to see in the daylight , with nice colors	0
so , don 't buy this or upgrade	1
mine was so bad i had to to use a hammer to free it \( and this is why i 'm giving it 4 , not 5 stars \)	1
best of all the wmas \( i have a lot of them \) sound great	0
after using it for just a month , i could not play any dvd	1
i also use the phone as my modem via bluetooth to my apple power book !	0
good looks	0
update january 27th 2004 the second one crapped out only after a week dont buy this product !	1
my other nit is that it didn 't include at least some kind of carrying case for everything	1
i tried to call norton , and the only numbers they list on their sites are either for non tech customer service \( tried this one and hung up after 75 minute of muzak \) or they have a 30 tech support number	1
the camera is a dream to operate in auto mode , but also gives tremendous flexibility in aperture priority , shutter priority , and manual modes	0
it was immediately noticeable that nis slows down my computer \( pent4 , 256 ram \)	1
i 've had this camera just over 2 years and it takes pretty good pictures	0
i 've had it for about a week now and have to say it 's one of the best purchases i 've ever made	0
however , this product performed well below my expectation	1
the only problem i find with it is that the plunge mechanism will eventually stick due to wood dust	1
it 'll make life a lot easier , and preclude you from having to give this product a negative review	0
overall , i am very pleased with it	0
the canon is very small , definitely pocket size , but still easy to hold firmly	0
avoid this product at all costs	1
i fully expect it to go bad again in the same or some other way in the next 6 months because , as other reviewers have pointed out , the construction is pretty flimsy	1
bright , visible screen	0
if you need a wireless router get it get it get it works really good	0
as with most headphones that come with any type of music player , i recommend throwing these into the nearest river , unless you like having hard , round pieces of plastic in your ears	1
there are lots of interesting features included such as eax , and customization	0
i just upgraded to the linksys wrt54g wireless g router last month and i am very happy with the quality of the product	0
i recently purchased the canon powershot g3 and am extremely satisfied with the purchase	0
my dad also has an apex tv and it was another great value for the money	0
we have been using our diaper champ for almost 14 months now and we are very happy with it	0
the transmission speed is also quite good , with pages loading very quickly	0
the interface , while a bit confusing at first , is very easy to navigate after about 15 minutes	0
it still smelled	1
unlike my 3 other mp3 players , this thing will only work properly if you have id3 tags on all of your tracks	1
for a specific location , i still think its a great phone	0
i find it a bit difficult to manage the very tiny buttons and impossible to read the icons without my reading glasses on	1
finally , amazon 's free shipping is really getting good , it took only 3 working days for the player to reach me !	0
i am bored with the silver look	1
i enjoy getting use to the touch pad	0
is it necessary to scan my ms money database when i close the program \?	1
the software is not good either and the driver has trouble working with other sound blaster products , which is very dumb	1
but if i installed either one of these norton products , neither works after installation \?	1
it holds plenty of songs	0
i decided to go with the diaper champ rather than the more popular diaper genie , because i didn 't like the idea of having to buy special bags	0
made the camera totally inoperable	1
on 2 dvds so far it refuses to play certain episodes with no problems on the others on the dvd	1
capacity is not a problem here	0
sound excellent polyphonic ringing tones are very nice \( check cons \) it also doubles as a radio , which is a nice feature when you are bored	0
i tried disabling the various components provided with this product , paring it all the way back to anti virus only service and saw no improvement	1
4 \) the camera gets really hot when you are busy snapping away	1
with eax on , you can modify your sound , with 4 different presets , which is pretty good , you can get different variations with it	0
i 'm not willing to accept shoddy construction on something i paid over 250 dollars for	1
broadband hooked up to this wireless setup flies	0
a digic ii powered image processing system enables the sd500 to snap a limitless stream of 7 megapixel photos at a respectable clip , its start up time is tops in its class , and it delivers decent photos when compared to its competition	0
with the enormous numbers of diapers that you go through with a newborn , it was great how easy it was to dispose of the dirty ones	0
i do here a constant high pitched distorted sound , not to mention the volume does not seem to be loud enough	1
also love waking up to music with attached speakers	0
i 've played around with the equalizer settings and am satisfied at the range of choices i have there too	0
this is only a problem at night , during the day the screen is very easy to see	1
all you have to do is click one button on the router configuration window and the router automatically senses the devices and configures the network	0
setup is totally breeze and linksys 's web site is pretty easy to navigate	0
in any case , navigation by artist album is ok however i miss an ability to navigate by folders	1
the only beef that i have with it is that there is a little too much slop in the columns when the lock is not engaged	1
the inside pics , can be a bit challenging , but when you can instantly delete pics you dont like , that are not focused perfectly , or need lighting adjustments , make this camera very simple and effective	1
as far as dealing with network access of other computers this router is pretty good given the price remember this router is the same one that was released right when the g standard was introduced to the market	0
for example , i tried playing my new `` pirates of the caribbean `` extra features dvd , but this dvd player can not read it	1
i also liked the fact that you can save custom playlist you made on the player not just the computer !	0
don 't care about sunlight it 's tft	0
the interface software itself , which should be user friendly , was anything but easy to use	1
the adjustment knob seemed ok , but when lowering the router , i have to practically pull it down while turning the knob	1
it is quiet and has plenty of power	0
we tried the `` finding memo `` dvd and when we got to chapter 28 , the frames started to freeze for no reason	1
the remote is flimsy feeling and awkward to use	1
this camera has canon 's great calorimetry , plus what you see in the lcd is what you get	0
also , the player sometimes freezes , not a very big problem , but can also be annoying	1
also i like the position of all the controls and the fact that it doesn 't have any extra knobs or gizmo 's	0
first , i have to say that i have never had the slightest problem with this camera or the software	0
good image quality	0
i have read the installation instructions for both nis 2004 and navy 2004 prior to installation , but still ended up with the same result junk software	1
this camera is so light and tiny that i literally carry it everywhere with me , which is great considering i 'm an artist and like to capture interesting items for future painting	0
this player is fantastic in terms of audio quality , ease of use , and features	0
this did manage to cut the number of pop ups during start up from 4 down to 2	0
this is a well made and powerful tool	0
3 bags are easy to change	0
first , let me say that i got the 20gb ipod for christmas , and i most likely would not have spent the 300 myself	1
6 play game boy color games on it with go boy	0
it 's also easy to empty out	0
this is a good deal for music and data storage	0
i have a canon a 70 , and now this sd500 , its amazing , how this little camera produces , such great pics , it even brings out ur pimples on the face	0
just a little overview , powershot g3 is the flagship of canon 's powershot series and its an slr like camera , its 4 megapixel and \( almost \) full manual control gives the pictures a touch of brilliance	0
i 've had no problems at all so far and i 'm very happy	0
the music is easy to get to \( all of the menus are easy to understand despite what alot of i pod owners say \) and if you know how to search for an artist by name online , then you can do the same with the zen	0
now in october , 2004 , the firewall said i couldn 't ok anymore software to use the internet because its full	1
we use regular kitchen sized garbage bags	0
